DATE;OPEN;HIGH;LOW;CLOSE;VOLUME;P_VC;VOLUMERMB;REAL PRICE;MA5;C_MA5;MA7;MA10;C_MA10;MA20;MA50;MA60;MA65;RAVI;DIFFMA;NC2;P_NC2;NC3;P_NC3;NC5;P_NC5;NC10;P_NC10;EPS;PE;SSEC;DIFFSSEC;P_DIFFSSEC;P_SSEC;ADX;BB;HH2;HH3;HH5;K;D;RSI6;RSI12;RSI24;DIFF;DEA;EMA9;EMA12;EMA26;MACD;LL2;LL3;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L15;L20;L25;L30;L40;L50;;;;;;;;;;;;;
24/6/2013;7.63;7.63;6.84;6.86;2499774;0.695421812;1777178752;7.52;7.776;-0.133527697;7.941428571;8.143;-0.187026239;8.6465;8.7382;8.829333333;8.876769231;0.105369491;0.026652089;-0.76;-0.099737533;-0.9;-0.115979381;-1.55;-0.1843044;-1.93;-0.219567691;0.477;15.76519916;1963.24;-109.86;-0.047725628;-0.052993102;7.29;-0.063989108;0;0;1;0;0;0.037037037;0.024590164;0.211111111;-0.374077599;-0.181312473;7.959959986;8.127896449;8.501974048;-0.192765127;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;14.83;36.18;35.41;28.2;-21.35
25/6/2013;6.79;7.18;6.52;7.14;2466012;-0.013506021;1694168832;7.8;7.522;-0.053501401;7.767142857;7.978;-0.117366947;8.5565;8.7068;8.7835;8.844461538;0.121807153;0.031792717;0.28;0.040816327;-0.48;-0.062992126;-1.09;-0.132442284;-1.55;-0.178365938;0.477;16.35220126;1959.51;-3.73;0.054058597;-0.001899921;7.72;-0.073746313;0;0;1;0.368421053;0.122807018;0.17989418;0.129770992;0.250659631;-0.425174702;-0.230084918;7.795967989;7.97591238;8.401087082;-0.195089783;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;14.47;36.75;35.93;28.69;-22.28
26/6/2013;7.24;7.29;6.97;7.11;1307889;-0.469633968;930536000;7.77;7.298;-0.026441632;7.59;7.82;-0.099859353;8.4625;8.6724;8.737833333;8.810769231;0.138554217;0.038724801;-0.03;-0.004201681;0.25;0.036443149;-0.65;-0.083762887;-1.25;-0.149521531;0.477;16.28930818;1951.5;-8.01;-0.00218422;-0.004087757;8.24;-0.085545723;0;0;1;0.892857143;0.420426065;0.150537634;0.1328125;0.21369863;-0.462755911;-0.276619117;7.658774391;7.842695091;8.305451002;-0.186136794;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;14.18;37.45;36.52;29.2;-23.27
27/6/2013;7.19;7.26;7.04;7.22;1258233;-0.037966525;899553664;7.88;7.19;0.004155125;7.42;7.706;-0.067313019;8.3695;8.641;8.694333333;8.779230769;0.154823447;0.044990766;0.11;0.015471167;0.08;0.011204482;-0.4;-0.052493438;-1.14;-0.136363636;0.477;16.51991614;1950.01;-1.49;0.00334102;-0.000763515;8.82;-0.098706603;0;0;1;1;0.753759398;0.217877095;0.182186235;0.241192412;-0.478151378;-0.316925569;7.571019513;7.746895846;8.225047224;-0.161225809;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;15.14;36.23;36.82;29.69;-21.09
28/6/2013;7.16;7.64;7.1;7.62;1577540;0.253774142;1171918336;8.28;7.19;0.056430446;7.332857143;7.632;-0.001574803;8.2835;8.6172;8.663166667;8.751230769;0.162077045;0.049825022;0.4;0.055401662;0.51;0.071729958;0.76;0.110787172;-0.73;-0.08742515;1.04;7.961538462;1979.21;29.2;0.015738381;0.014974282;9.46;-0.113228954;1;0;1;1;0.964285714;0.459302326;0.306859206;0.312039312;-0.452855503;-0.344111556;7.58081561;7.727373408;8.180228911;-0.108743947;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;;;;;;;;;14.8;36.59;37.18;30.17;-21.79
1/7/2013;7.56;7.61;7.41;7.51;860271;-0.454675634;645719488;8.17;7.32;0.025299601;7.297142857;7.548;-0.00505992;8.1935;8.5928;8.629166667;8.713230769;0.162521566;0.05801154;-0.11;-0.014435696;0.29;0.040166205;0.37;0.051820728;-0.9;-0.107015458;1.04;7.855769231;1995.24;16.03;-0.00665417;0.008099191;10.13;-0.12843204;0;0;1;0.725;0.908333333;0.467455621;0.333333333;0.319899244;-0.436650979;-0.362619441;7.566652488;7.693931345;8.130582325;-0.074031539;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;;;;;;;;;16.44;35.53;37.15;30.62;-19.09
2/7/2013;7.52;7.56;7.29;7.49;840196;-0.02333567;622419968;8.15;7.39;0.013351135;7.278571429;7.456;0.004539386;8.1015;8.5702;8.607166667;8.676307692;0.161098052;0.067512239;-0.02;-0.002663116;-0.13;-0.017060367;0.38;0.053445851;-0.74;-0.089914945;1.04;7.836538462;2006.56;11.32;-0.002360618;0.005673503;10.83;-0.144315861;0;0;1;0;0.575;0.831578947;0.3307393;0.30964467;-0.42057449;-0.37421045;7.551321991;7.662557292;8.083131782;-0.04636404;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;;;;;;;;;19.77;34.01;36.46;31;-14.24
3/7/2013;7.44;7.45;7.31;7.38;696903;-0.17054711;514259520;8.04;7.444;-0.008672087;7.352857143;7.371;0.001219512;8.0075;8.5472;8.5815;8.638307692;0.148808146;0.077777778;-0.11;-0.014686248;-0.13;-0.017310253;0.16;0.022160665;-0.38;-0.048969072;1.04;7.730769231;1994.27;-12.29;-0.011766406;-0.00612491;11.55;-0.160653506;0;0;1;0;0.241666667;0.653846154;0.31835206;0.285353535;-0.411961007;-0.381760562;7.517057593;7.61908694;8.031047947;-0.030200445;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;;;;;;;;;20.31;33.4;35.68;31.3;-13.09
4/7/2013;7.4;7.62;7.36;7.46;857945;0.231082374;640831744;8.12;7.492;-0.004289544;7.398571429;7.341;0.015951743;7.9215;8.5288;8.5585;8.601846154;0.139885637;0.08538874;0.08;0.010840108;-0.03;-0.00400534;-0.16;-0.020997375;-0.16;-0.020997375;1.04;7.807692308;2006.1;11.83;0.012094651;0.005931995;12.28;-0.177218062;0;0;1;0.727272727;0.242424242;0.710843373;0.323420074;0.251322751;-0.394136073;-0.384235664;7.505646074;7.594612026;7.988748099;-0.009900409;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;;;;;;;;;20.04;33.88;35.03;31.54;-13.84
5/7/2013;7.45;7.56;7.42;7.45;587643;-0.315057492;438944128;8.11;7.458;-0.001073826;7.447142857;7.324;0.016912752;7.84;8.5094;8.535666667;8.570461538;0.131068633;0.093378076;-0.01;-0.001340483;0.07;0.009485095;-0.06;-0.007989348;0.59;0.086005831;1.04;7.798076923;2007.2;1.1;-0.005348687;0.000548328;13;-0.193555707;0;0;1;0.875;0.534090909;0.657534247;0.345238095;0.252659574;-0.37647681;-0.382683893;7.494516859;7.572364022;7.948840832;0.006207083;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;;;;;;;;;19.97;33.45;34.4;31.73;-13.48
8/7/2013;7.34;7.39;7.24;7.25;639776;0.088715428;466463680;7.91;7.406;-0.021517241;7.451428571;7.363;-0.015586207;7.753;8.4758;8.509;8.535076923;0.126964099;0.104275862;-0.2;-0.026845638;-0.21;-0.028150134;-0.24;-0.032042724;0.11;0.015406162;1.04;7.605769231;1958.27;-48.93;-0.024925269;-0.024377242;13.73;-0.210120263;0;0;1;0;0.534090909;0.150943396;0.386666667;0.236040609;-0.374305288;-0.381008172;7.445613487;7.522769557;7.897074845;0.006702884;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;;;;;;;;;21.7;32.61;33.48;31.84;-10.91
9/7/2013;7.26;7.3;7.22;7.26;409645;-0.359705584;297381728;7.92;7.36;-0.013774105;7.4;7.375;-0.01584022;7.6765;8.4408;8.484833333;8.511230769;0.130560526;0.11134068;0.01;0.00137931;-0.19;-0.025503356;-0.12;-0.016260163;0.15;0.021097046;1.04;7.615384615;1965.45;7.18;0.028652842;0.003666502;14.47;-0.226911731;0;0;1;0.05;0.308333333;0.209302326;0.41509434;0.242268041;-0.367540644;-0.378314666;7.40849079;7.482343471;7.849884115;0.010774022;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;;;;;;;;;22.36;32.27;32.49;31.88;-9.91
10/7/2013;7.29;7.47;7.24;7.45;608291;0.484922311;447894272;8.11;7.374;0.010201342;7.391428571;7.409;0.005503356;7.6145;8.4172;8.461833333;8.488615385;0.12925392;0.113736018;0.19;0.026170799;0.2;0.027586207;-0.01;-0.001340483;0.23;0.031855956;1.04;7.798076923;2008.13;42.68;0.018062021;0.021715129;15.19;-0.243249376;1;0;1;1;0.35;0.466666667;0.690322581;0.28320802;-0.342895517;-0.371230837;7.416792632;7.477367553;7.82026307;0.028335319;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;;;;;;;;;22.28;31.79;31.53;31.86;-9.51
11/7/2013;7.51;8.26;7.51;8.2;2741524;3.506928427;2188086528;8.86;7.522;0.082682927;7.492857143;7.507;0.084512195;7.6065;8.4048;8.452;8.478769231;0.116280095;0.103109756;0.75;0.100671141;0.94;0.129476584;0.75;0.100671141;0.58;0.076115486;1.04;8.519230769;2072.99;64.86;0.011045102;0.032298706;15.84;-0.257998639;1;1;1;1;0.683333333;0.830645161;0.762376238;0.405172414;-0.259849956;-0.34895466;7.573434106;7.588541775;7.848391731;0.089104705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;21.66;32.36;30.77;31.79;-10.7
12/7/2013;8.1;8.19;7.77;7.83;1622114;-0.408316688;1293906048;8.49;7.598;0.02962963;7.557142857;7.528;0.038569604;7.58;8.3874;8.435666667;8.463538462;0.107094167;0.109280545;-0.37;-0.045121951;0.38;0.051006711;0.58;0.08;0.32;0.042609854;1.04;8.163461538;2039.49;-33.5;-0.047448372;-0.016160232;16.42;-0.271159519;0;0;1;0.506666667;0.835555556;0.620915033;0.652542373;0.382113821;-0.221340186;-0.323431766;7.624747284;7.625689194;7.847029381;0.102091579;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;21.25;32.52;30.14;31.68;-11.27
15/7/2013;7.89;8.05;7.75;7.9;1038509;-0.359780509;822674560;8.56;7.728;0.021772152;7.62;7.567;0.042151899;7.5575;8.372;8.421833333;8.448923077;0.098109909;0.109409283;0.07;0.008939974;-0.3;-0.036585366;0.64;0.08815427;0.41;0.054739653;1.04;8.230769231;2059.39;19.9;0.026183016;0.009757341;16.95;-0.283185841;0;0;1;0.189189189;0.565285285;0.641509434;0.646551724;0.407098121;-0.183062274;-0.295357867;7.679797828;7.667890857;7.85095313;0.112295594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;21.33;31.87;29.47;31.54;-10.54
16/7/2013;7.86;7.89;7.75;7.88;784305;-0.24477785;612552896;8.54;7.852;0.003553299;7.681428571;7.606;0.034771574;7.531;8.3574;8.4095;8.436153846;0.089463195;0.111484772;-0.02;-0.002531646;0.05;0.006385696;0.43;0.057718121;0.5;0.067750678;1.04;8.211538462;2065.72;6.33;-0.00658933;0.003073726;17.43;-0.294077604;0;0;1;0.714285714;0.47004719;0.723404255;0.567010309;0.414012739;-0.152581718;-0.266802637;7.719838262;7.700523033;7.85310475;0.11422092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;20.88;31.64;28.89;31.37;-10.76
17/7/2013;7.86;7.89;7.72;7.79;794897;0.01350495;620873664;8.45;7.92;-0.016688062;7.758571429;7.647;0.018356868;7.509;8.3372;8.397166667;8.420153846;0.078571298;0.114013693;-0.09;-0.01142132;-0.11;-0.013924051;-0.41;-0.05;0.33;0.044235925;1.04;8.125;2044.92;-20.8;-0.013133435;-0.010069128;17.85;-0.303607897;0;0;1;0;0.301158301;0.677852349;0.572916667;0.436241611;-0.134141604;-0.240270431;7.73387061;7.71428872;7.848430324;0.106128826;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;;;;;;;;;20.53;31.3;28.37;31.18;-10.77
18/7/2013;7.75;7.79;7.5;7.54;990444;0.246002941;752823040;8.2;7.788;-0.032891247;7.798571429;7.655;-0.015251989;7.498;8.3096;8.383166667;8.400923077;0.07170065;0.11739611;-0.25;-0.032092426;-0.34;-0.043147208;-0.29;-0.037037037;0.09;0.012080537;1.04;7.884615385;2023.4;-21.52;-0.000352092;-0.010523639;18.24;-0.312457454;0;0;1;0;0.238095238;0.529032258;0.511627907;0.413135593;-0.138108563;-0.219838057;7.695096488;7.687475071;7.825583634;0.081729494;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;;;;;;;;;20.87;30.8;27.78;30.96;-9.93
19/7/2013;7.56;7.58;7.36;7.37;762423;-0.230220992;569106752;8.03;7.696;-0.044233379;7.787142857;7.647;-0.037584803;7.4855;8.28;8.365666667;8.378769231;0.070610176;0.119425599;-0.17;-0.022546419;-0.42;-0.053915276;-0.53;-0.067088608;0.12;0.016551724;1.04;7.721153846;1992.65;-30.75;-0.004561629;-0.015197193;18.59;-0.320399365;0;0;1;0;0;0.072164948;0.497737557;0.399590164;-0.153203946;-0.206511235;7.63007719;7.638632752;7.791836698;0.053307289;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;;;;;;;;;21.31;30.48;27.13;30.71;-9.17
22/7/2013;7.24;7.33;7.16;7.29;955521;0.253268855;691088768;7.95;7.574;-0.038957476;7.657142857;7.651;-0.04951989;7.507;8.249;8.338333333;8.356615385;0.08370285;0.114037494;-0.08;-0.010854817;-0.25;-0.033156499;-0.59;-0.074873096;0.03;0.004132231;1.04;7.644230769;2004.76;12.11;0.021509046;0.006077334;18.93;-0.328114364;0;0;1;0;0;0.102941176;0.461538462;0.385714286;-0.169666665;-0.199142321;7.562061752;7.584996944;7.754663609;0.029475656;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;;;;;;;;;21.06;30.92;26.6;30.44;-9.86
23/7/2013;7.33;7.57;7.28;7.48;1159065;0.213018866;866144704;8.14;7.494;-0.001871658;7.607142857;7.673;-0.025802139;7.524;8.2234;8.312833333;8.339076923;0.087771593;0.105459002;0.19;0.0260631;0.11;0.014925373;-0.31;-0.039794608;0.03;0.004026846;1.04;7.826923077;2043.88;39.12;0.013472934;0.019513558;19.23;-0.334921715;0;0;1;1;0.333333333;0.2375;0.506276151;0.423625255;-0.165474588;-0.192408774;7.545649402;7.568843568;7.734318157;0.026934186;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;;;;;;;;;20.87;30.92;26.14;30.17;-10.05
24/7/2013;7.38;7.43;7.24;7.34;874106;-0.245852476;639845440;8;7.404;-0.008719346;7.527142857;7.662;-0.04386921;7.5355;8.1938;8.291333333;8.320769231;0.095378967;0.102974569;-0.14;-0.018716578;0.05;0.006858711;-0.2;-0.026525199;-0.86;-0.104878049;1.04;7.692307692;2033.33;-10.55;-0.024301818;-0.005161751;19.49;-0.34082142;0;0;1;0.263157895;0.421052632;0.206521739;0.519313305;0.454148472;-0.171472539;-0.188221527;7.504519521;7.533636865;7.705109404;0.016748988;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;;;;;;;;;20.26;31.94;25.9;29.89;-11.68
25/7/2013;7.36;7.45;7.3;7.36;620108;-0.290580319;457041280;8.02;7.368;-0.001086957;7.452857143;7.578;-0.029619565;7.5425;8.1648;8.267;8.305076923;0.102614315;0.0984375;0.02;0.002724796;-0.12;-0.016042781;-0.01;-0.001356852;-0.47;-0.060025543;1.04;7.711538462;2021.17;-12.16;-0.000791805;-0.005980338;19.71;-0.345813479;0;0;1;0.142857143;0.468671679;0.247058824;0.521367521;0.470852018;-0.172622243;-0.18510167;7.475615617;7.506923501;7.679545745;0.012479427;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;;;;;;;;;19.65;32.11;25.78;29.63;-12.46
26/7/2013;7.32;7.35;7.28;7.31;428005;-0.309789585;312861984;7.97;7.356;-0.00629275;7.384285714;7.526;-0.029548564;7.527;8.1358;8.243833333;8.288;0.109038886;0.098062016;-0.05;-0.006793478;-0.03;-0.004087193;0.02;0.002743484;-0.59;-0.074683544;1.04;7.663461538;2010.85;-10.32;0.000910364;-0.005105953;19.91;-0.350351713;0;0;1;0;0.135338346;0.323076923;0.468181818;0.56;-0.175544408;-0.183190218;7.442492494;7.476627578;7.652171986;0.00764581;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.39;31.69;25.67;29.37;-12.3
29/7/2013;7.24;7.24;7.05;7.08;845185;0.974708239;599510976;7.74;7.314;-0.033050847;7.318571429;7.444;-0.051412429;7.5055;8.1018;8.217333333;8.259538462;0.113924893;0.100541431;-0.23;-0.031463748;-0.28;-0.038043478;-0.4;-0.053475936;-0.8;-0.101522843;1.04;7.442307692;1976.31;-34.54;-0.012044658;-0.017176816;20.1;-0.354663036;0;0;1;0;0.047619048;0.295774648;0.166666667;0.491891892;-0.194180925;-0.185388359;7.369993995;7.415607951;7.609788876;-0.008792566;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.14;31.8;25.61;29.13;-12.66
30/7/2013;7.12;7.3;7.08;7.18;689076;-0.184703941;495491744;7.84;7.254;-0.010306407;7.291428571;7.374;-0.027019499;7.49;8.0666;8.1935;8.231384615;0.114191729;0.097980501;0.1;0.014124294;-0.13;-0.017783858;-0.16;-0.021798365;-0.61;-0.07830552;1.04;7.538461538;1990.06;13.75;0.024434426;0.006957411;20.26;-0.358293624;0;0;1;0.434782609;0.144927536;0.424657534;0.269503546;0.50928382;-0.198592089;-0.188029105;7.331995196;7.379360574;7.577952663;-0.010562984;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;18.83;32.37;25.67;28.9;-13.54
31/7/2013;7.25;7.36;7.16;7.2;503354;-0.269523246;364653472;7.86;7.226;-0.003611111;7.278571429;7.315;-0.015972222;7.481;8.03;8.166833333;8.209384615;0.113384039;0.09525463;0.02;0.002785515;0.12;0.016949153;-0.16;-0.02173913;-0.34;-0.045092838;1.04;7.557692308;1993.8;3.74;-0.005029999;0.00187934;20.41;-0.3616973;1;0;1;1;0.47826087;0.25;0.242647059;0.497282609;-0.19818953;-0.19006119;7.305596157;7.351766639;7.549956169;-0.00812834;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;18.68;32.55;25.76;28.7;-13.87
1/8/2013;7.26;7.36;7.21;7.33;589594;0.171330714;430519968;7.99;7.22;0.015006821;7.257142857;7.294;0.004911323;7.4745;7.9926;8.140333333;8.186461538;0.11351897;0.090836744;0.13;0.018055556;0.15;0.020891365;0.02;0.002735978;-0.04;-0.005427408;1.04;7.682692308;2029.07;35.27;0.015814023;0.017689838;20.53;-0.364420241;1;1;1;1;0.811594203;0.490909091;0.31292517;0.457478006;-0.185245194;-0.189097991;7.310476925;7.348417926;7.53366312;0.003852797;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.87;31.9;25.6;28.5;-12.03
2/8/2013;7.4;7.46;7.31;7.32;577672;-0.020220694;425765408;7.98;7.222;0.013387978;7.254285714;7.289;0.004234973;7.468;7.9564;8.114833333;8.165230769;0.111563908;0.088365209;-0.01;-0.001364256;0.12;0.016666667;0.24;0.033898305;0.03;0.004115226;1.04;7.673076923;2029.42;0.35;-0.017209855;0.000172493;20.62;-0.366462446;0;0;1;0.923076923;0.974358974;0.462962963;0.330935252;0.471299094;-0.173790285;-0.18603645;7.31238154;7.344045937;7.517836222;0.012246165;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.62;31.5;25.44;28.3;-11.88
5/8/2013;7.32;7.41;7.29;7.4;530561;-0.0815532;390442688;8.06;7.286;0.015405405;7.26;7.3;0.013513514;7.4755;7.9214;8.090833333;8.145692308;0.108731373;0.083153153;0.08;0.010928962;0.07;0.009549795;0.22;0.030640669;-0.08;-0.010695187;1.04;7.75;2050.48;21.06;0.010204886;0.010377349;20.68;-0.367823916;0;0;1;1;0.974358974;0.578947368;0.442622951;0.486646884;-0.156453358;-0.180119832;7.329905232;7.352654254;7.509107613;0.023666473;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.44;31.36;25.32;28.11;-11.92
6/8/2013;7.37;7.42;7.32;7.37;827985;0.560583986;609613184;8.03;7.324;0.00624152;7.268571429;7.289;0.010990502;7.481;7.89;8.067666667;8.126615385;0.105584418;0.07960199;-0.03;-0.004054054;0.05;0.006830601;0.17;0.023611111;0.03;0.004087193;1.04;7.721153846;2060.5;10.02;-0.005384105;0.004886661;20.69;-0.368050828;0;0;1;0.625;0.849358974;0.891891892;0.5;0.498480243;-0.143480515;-0.172791968;7.337924186;7.355322831;7.498803345;0.029311454;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.71;30.96;25.12;27.92;-11.25
7/8/2013;7.37;7.48;7.34;7.35;686799;-0.170517582;508456544;8.01;7.354;-0.000544218;7.307142857;7.29;0.008163265;7.476;7.8572;8.043166667;8.104307692;0.098363101;0.077165533;-0.02;-0.002713704;-0.05;-0.006756757;0.02;0.002728513;-0.01;-0.001358696;1.04;7.701923077;2046.78;-13.72;-0.011521475;-0.006658578;20.68;-0.367823916;0;0;1;0;0.541666667;0.793103448;0.529411765;0.482972136;-0.133276942;-0.164888963;7.340339349;7.354503934;7.487780875;0.031612021;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.52;30.66;24.93;27.73;-11.14
8/8/2013;7.35;7.41;7.29;7.33;546114;-0.204841591;400790208;7.99;7.354;-0.003274216;7.328571429;7.287;0.005866303;7.4325;7.8222;8.0185;8.079846154;0.092981316;0.07994543;-0.02;-0.002721088;-0.04;-0.005427408;0.01;0.00136612;0.02;0.002735978;1.04;7.682692308;2044.9;-1.88;0.005784696;-0.000918516;20.64;-0.36691627;0;0;1;0;0.208333333;0.724137931;0.411764706;0.481481481;-0.125359305;-0.156983031;7.338271479;7.350734098;7.476093403;0.031623726;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.23;31.28;24.86;27.54;-12.05
9/8/2013;7.39;7.42;7.3;7.35;554836;0.015971024;408026048;8.01;7.36;-0.001360544;7.35;7.291;0.008027211;7.4085;7.7824;7.995;8.056769231;0.087723653;0.079795918;0.02;0.002728513;0;0;-0.05;-0.006756757;0.27;0.038135593;1.04;7.701923077;2052.24;7.34;0.004508778;0.003589418;20.58;-0.365554799;0;0;1;1;0.333333333;0.555555556;0.506849315;0.516339869;-0.116131991;-0.148812823;7.340617183;7.35062116;7.466753151;0.032680832;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.07;31.27;24.82;27.36;-12.2
12/8/2013;7.38;7.66;7.35;7.65;1427609;1.573028787;1077566848;8.31;7.41;0.031372549;7.395714286;7.348;0.039477124;7.396;7.7492;7.976166667;8.038461538;0.079958988;0.07583878;0.3;0.040816327;0.32;0.043656207;0.28;0.037991859;0.47;0.06545961;1.04;7.990384615;2101.28;49.04;0.020319261;0.023895841;20.47;-0.36305877;1;0;1;1;0.666666667;0.85106383;0.643564356;0.558208955;-0.083647549;-0.135779768;7.402493747;7.396679443;7.480326992;0.05213222;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;18.89;31.2;24.8;27.2;-12.31
13/8/2013;7.64;7.77;7.61;7.76;1186726;-0.168731775;913490240;8.42;7.488;0.035051546;7.458571429;7.406;0.045618557;7.39;7.7178;7.9565;8.023076923;0.070360225;0.073002577;0.11;0.014379085;0.41;0.055782313;0.41;0.055782313;0.56;0.077777778;1.04;8.096153846;2106.16;4.88;-0.021015762;0.002322394;20.34;-0.360108918;1;1;1;1;1;0.86;0.710280374;0.547400612;-0.048468598;-0.118317534;7.473994997;7.452574913;7.501043511;0.069848937;0;0;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;;;;;;;;;18.02;34.07;25.19;27.07;-16.05
14/8/2013;7.78;7.87;7.64;7.65;1219037;0.027227009;945442176;8.31;7.548;0.013333333;7.494285714;7.451;0.026013072;7.383;7.6856;7.9335;8.005076923;0.063808407;0.071960784;-0.11;-0.014175258;0;0;0.32;0.043656207;0.32;0.043656207;1.04;7.990384615;2100.14;-6.02;-0.005175295;-0.002858282;20.16;-0.356024506;0;0;1;0;0.666666667;0.74137931;0.8;0.395437262;-0.029129321;-0.100479892;7.509195998;7.482948003;7.512077325;0.07135057;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;17.79;34.48;25.62;26.98;-16.69
15/8/2013;7.65;7.71;7.54;7.56;671348;-0.449280046;512238176;8.22;7.594;-0.004497354;7.521428571;7.474;0.011375661;7.384;7.6532;7.906166667;7.985846154;0.058155088;0.069069665;-0.09;-0.011764706;-0.2;-0.025773196;0.21;0.028571429;0.24;0.032786885;1.04;7.903846154;2081.88;-18.26;-0.005828183;-0.008694658;19.95;-0.35125936;0;0;1;0;0.333333333;0.661538462;0.70212766;0.442553191;-0.020824996;-0.084548913;7.519356798;7.494802157;7.515627153;0.063723917;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;17.41;35.24;26.16;26.92;-17.83
16/8/2013;7.51;8.38;7.49;7.65;2647126;2.943001245;2079585792;8.31;7.654;-0.000522876;7.564285714;7.507;0.01869281;7.398;7.6246;7.8815;7.968769231;0.050758593;0.063202614;0.09;0.011904762;0;0;0;0;0.25;0.033783784;1.04;7.990384615;2068.45;-13.43;0.002320018;-0.0064509;19.7;0.345586567;0;0;1;1;0.333333333;0.722222222;0.722772277;0.447257384;-0.006901949;-0.06901952;7.545485439;7.518678748;7.525580697;0.062117571;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;17.1;35.17;26.7;26.91;-18.07
19/8/2013;7.58;7.84;7.57;7.79;1247048;-0.528904933;962319616;8.45;7.682;0.013863928;7.63;7.546;0.031322208;7.423;7.6006;7.858833333;7.953538462;0.040678556;0.055947796;0.14;0.018300654;0.23;0.03042328;0.03;0.003865979;0.42;0.056987788;1.04;8.125;2085.6;17.15;0.014784017;0.008291233;19.4;0.338779215;1;0;1;1;0.666666667;0.761904762;0.725490196;0.481927711;0.015253167;-0.052164982;7.594388351;7.560420479;7.545167312;0.06741815;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;16.8;35.44;27.28;26.93;-18.64
20/8/2013;7.76;8.12;7.73;7.85;1536057;0.231754511;1212682240;8.51;7.7;0.01910828;7.701428571;7.594;0.032611465;7.4415;7.5818;7.840666667;7.936769231;0.029651947;0.050849257;0.06;0.007702182;0.2;0.026143791;0.2;0.026143791;0.5;0.068027211;1.04;8.182692308;2072.6;-13;-0.014456272;-0.006233218;19.07;0.331291128;1;1;1;1;1;0.666666667;0.747663551;0.512195122;0.037223664;-0.034287253;7.645510681;7.604971175;7.567747511;0.071510917;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;16.46;35.42;27.88;26.99;-18.96
